,status_id,user_id,created_at,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favourites_count,retweet_count,country_code,place_full_name,place_type,followers_count,friends_count,account_lang,account_created_at,verified,lang
17623228,1247613603689254918,307685283,2020-04-07T19:53:57Z,LeahYoutuber,"Come on State Farm... Where yall at?! 🤪 #TuesdayThoughts #StateFarmAutoInsurance #CarInsurance #lockdowneffect #COVID19Pandemic #AutoInsurance  #coronavirus #Delaware 
#StateFarmInsurance #AbilityMomOf2Vlogs 
https://t.co/1OcBmNwDJ7",Twitter for Android,,,,False,False,5648,0,,,,359,427,,2011-05-30T03:18:53Z,False,en
17625705,1247616275183878144,538369738,2020-04-07T20:04:34Z,DHIN_HIE,@brittanyhorn @JohnCarneyDE Thanks Brittany for all your excellent reporting and continued work to keep Delawareans informed about the State's response to #coronavirus #deCOVID,Twitter Web App,1.247605995573883e+18,297160044.0,brittanyhorn,False,False,2243,0,,,,2358,2927,,2012-03-27T18:09:02Z,False,en
17630536,1247622032084303873,139283160,2020-04-07T20:27:26Z,kr3at,"Delaware reports 157 new cases and 1 new death bringing total confirmed cases there to 940 and 16 total deaths.

#CoronaVirus #Covid19 #CoronaVirusOutbreak",Alexander Higgins,,,,False,False,9549,2,,,,18403,7089,,2010-05-02T03:52:20Z,False,en
17633542,1247623902035140609,552066959,2020-04-07T20:34:52Z,DelawarePublic,Delaware announces another #COVID19 death - it's 16th - and 145 new cases.  The state has now seen 928 totals to date.  #netDE,Twitter Web App,,,,False,False,338,2,,,,7222,661,,2012-04-12T18:28:59Z,False,en
17636199,1247625420381597698,42318672,2020-04-07T20:40:54Z,acherry13,"Good news! Recoveries in Delaware have doubled from #COVID19.  We're up to 144 now, compared to 71, which had remained stagnant for several days. #netDE #deCOVID",Twitter Web App,,,,False,False,4801,4,,,,4496,1212,,2009-05-25T01:07:12Z,True,en
17636620,1247625685914583040,42318672,2020-04-07T20:41:57Z,acherry13,Current #COVID19 picture in Delaware:  928 cases. 16 deaths--up 1 from day prior. 147 hospitalizations.  #netDE #deCOVID,Twitter Web App,,,,False,False,4801,4,,,,4496,1212,,2009-05-25T01:07:12Z,True,en
17637790,1247626418705530881,42318672,2020-04-07T20:44:52Z,acherry13,Here's @WDEL's full look at the #COVID19 picture in #Delaware today:  https://t.co/CpeVKP6Zub | #netDE #deCOVID,TweetDeck,,,,False,False,4801,1,,,,4496,1212,,2009-05-25T01:07:12Z,True,en
17638503,1247626823774670853,48358215,2020-04-07T20:46:29Z,ArchPhilly,#Reflection #Prayer #DailyReadings #Gospel #Catholic #CatholicTwitter #COVID19 #ArchdioceseofPhiladelphia #Philadelphia #BucksCountyPA #ChescoPA #ChesterCountyPA #DelcoPA #DelawareCountyPA #MontcoPA #MontgomeryCountyPA #Hope #Faith #HolyWeek #Tuesday #TuesdayThoughts,Twitter Web App,1.2476268220004884e+18,48358215.0,ArchPhilly,False,False,8478,0,,,,14921,591,,2009-06-18T14:03:28Z,False,und
17638987,1247627113420767237,2722646211,2020-04-07T20:47:38Z,DocLauraLawler,"The @delawareonline #COVID19 tracker is updated. 😷 Biggest single jump in + cases today, w/ 145 new + cases. 😕 #deCOVID 

Unless you are essential employee, please do your part to #StayHomeDE. Protect yourself, your ♥️ed ones &amp; our DE community.

https://t.co/uRPDHGZbwt https://t.co/p8EP9G3SNK",Twitter for iPhone,,,,False,False,19402,4,US,"Dewey Beach, DE",city,2149,2403,,2014-07-24T04:20:59Z,False,en
17639147,1247627209092878338,284377470,2020-04-07T20:48:01Z,teelehman,"The number of positive tests for #COVIDー19 in Delaware has risen to 928, but the number of full recoveries has doubled—it’s now 144.

New Castle County: 571
Kent: 147
Sussex: 210

Number of hospitalizations rises to 147. Death toll now at 16.

@wboc #NetDE #coronavirus",Twitter for iPhone,,,,False,False,21408,2,,,,2243,2862,,2011-04-19T05:14:25Z,False,en
17640530,1247627988713254912,16083576,2020-04-07T20:51:06Z,CBSPhilly,#Coronavirus Delaware: Nemours-Alfred I. duPont Hospital for Children Gymnasium Converted Into Alternative Care Site As Statewide Cases Jump Above 900. https://t.co/SDXvCeyA7T,Twitter Web App,,,,False,False,4396,2,,,,195181,1284,,2008-09-01T15:25:37Z,True,en
17642065,1247628921014755331,256067595,2020-04-07T20:54:49Z,Pepper_Law,Delaware relaxes notice requirements for stockholder meeting location changes or adjournments due to #covid19.  #troutmanpepper #coronavirus #shareholders https://t.co/srMKVO99P5,Twitter Web App,,,,False,False,1455,1,,,,3836,428,,2011-02-22T15:56:38Z,False,en
17642737,1247629286732939264,1004375641171603458,2020-04-07T20:56:16Z,choosedelaware,"On this #WorldHealthDay, #DPP salutes all of those making a difference during the #COVID19 crisis and those whose work helps make the world a healthier place every day!
📸: @christianacare
#WORLDHEALTHDAY2020 #choosedelaware #resilientdelaware #inthistogether #netde https://t.co/8bXmU5n3z9",HubSpot,,,,False,False,426,0,,,,1375,909,,2018-06-06T14:53:08Z,False,en
17649474,1247633006656991233,284377470,2020-04-07T21:11:03Z,teelehman,"Delaware says an inmate at the James T. Vaughn Correctional Center has tested positive for #COVIDー19. Two additional correctional officers at Howard Young have also tested positive. Six CO's have tested positive so far.

#NetDE #KentDE #WilmDE @wboc #coronavirus",Twitter Web App,,,,False,False,21408,1,,,,2243,2862,,2011-04-19T05:14:25Z,False,en
17651660,1247634372108472327,1004726360,2020-04-07T21:16:28Z,ChrisSilvaDRG,#Highmark to waive costs for #Delaware members hospitalized for #coronavirus https://t.co/7wxyTkY58G via @delawareonline,Twitter Web Client,,,,False,False,10122,0,,,,2667,2461,,2012-12-11T19:33:44Z,False,en
17681008,1247652286370889728,139283160,2020-04-07T22:27:39Z,kr3at,"Delaware reports bringing total confirmed cases there to 928 and 16 total deaths, with 145 new cases and 1 new death reported today.

#CoronaVirus #Covid19 #CoronaVirusOutbreak",Alexander Higgins,,,,False,False,9549,1,,,,18403,7089,,2010-05-02T03:52:20Z,False,en
17695792,1247662242050519040,385449242,2020-04-07T23:07:13Z,AdamsJasonD,@WDEL Good work to those at @christianacare @BeebeHealthcare @BayhealthDE and all the front line healthcare providers #COVID #deCOVID #StayAtHome #COVID19 Amd congratulations to those who survived it!  Many many more as well @JohnCarneyDE @Delaware_DHSS @ChrisCoons,Twitter for iPhone,1.247626219748819e+18,14586896.0,WDEL,False,False,19002,0,,,,681,923,,2011-10-05T14:34:16Z,False,en
17705077,1247669737406042112,616591304,2020-04-07T23:37:00Z,RonanKelly13,"USA: FluTrackers reporting 1,959 #COVID19 #Coronavirus fatalities in the past 24 hours for a total of 12,735 on 4/7 at 7:34 pm EST as follows;
Alaska: 6
Alabama: 39
Arizona: 73
Arkansas: 18
California: 428
Colorado: 179
Connecticut: 277
Delaware: 16
District of Columbia: 22
...",Twitter Web App,,,,False,False,699,2,,,,2508,785,,2012-06-24T00:05:48Z,False,en
17717040,1247680285690527747,552066959,2020-04-08T00:18:55Z,DelawarePublic,A Delaware-based biopharmaceutical company is working to get one of its drugs approved to treat #COVID19. https://t.co/xwWToZreTg #NetDE,Twitter Web App,,,,False,False,338,1,,,,7221,661,,2012-04-12T18:28:59Z,False,en
17717791,1247680974869200896,1090291990204420097,2020-04-08T00:21:39Z,DniceHP,@NCCDE @delaware_gov @DEDeptState @Delaware_DHSS #SocialDistancing @ republic services #COVID19 Today we had no 😷 &amp; employee’s stealing PPE https://t.co/5qEb11i8jt,Twitter for iPhone,,113362456.0,NCCDE,False,False,6306,1,,,,65,68,,2019-01-29T16:54:01Z,False,en
17718121,1247681267224674304,1090291990204420097,2020-04-08T00:22:49Z,DniceHP,@JohnCarneyDE @NCCDE @delaware_gov @DEDeptState @Delaware_DHSS #SocialDistancing @ republic services #COVID19 Today we had no 😷 &amp; employee’s stealing PPE #Help #HazardPayNow https://t.co/6XEjHax3uV,Twitter for iPhone,,237770636.0,JohnCarneyDE,False,False,6306,2,,,,65,68,,2019-01-29T16:54:01Z,False,en
17720680,1247683536544464897,201827325,2020-04-08T00:31:50Z,MarkEichmann,"Since an inmate tested positive, officials at Delaware’s largest state prison have implemented strict safeguards in several housing units, including conducting twice-daily temperature checks. https://t.co/j0ieQ7xeeA #netDE #Coronavirus @WHYYnews",Twitter for iPhone,,,,False,False,984,0,,,,2776,1015,,2010-10-12T18:18:13Z,False,en
17735056,1247697395972034560,362826419,2020-04-08T01:26:54Z,univision65phil,Los casos de #coronavirus en Delaware dieron otro salto el martes cuando las autoridades de salud anunciaron 145 nuevos casos. Ahora hay 928 casos de COVID-19 en el estado. https://t.co/y4h2f02YJk,Twitter Web App,,,,False,False,77,0,,,,2718,129,,2011-08-27T01:47:59Z,False,es
17736789,1247698900821082119,1096750583569092608,2020-04-08T01:32:53Z,Xtinasworld99,I wonder how @andrewcuomo and @JohnCarneyDE feel about all the non-essential waivers handed out by @GovernorTomWolf and these plans in #Harrisburg to open more businesses? #Delaware #NewYork #COVID19 @delawareonline @DelawarePublic @newyorklivetv @NewYorker https://t.co/mnpQHDIhtl,Twitter for Android,,,,True,False,3256,1,,,,241,1594,,2019-02-16T12:38:10Z,False,en
17741431,1247703314042683393,221584833,2020-04-08T01:50:25Z,JillianMarrero,#benchpress #tuesday #tacotuesday #pausedbenchpress #widegrip #AMRAP #getit #coronavirus #hobby #pasttime #passthetime #powerlifting #momstrong #fitfam #uspa #uspaeast @ Delaware https://t.co/BVv8mnRwE4,Instagram,,,,False,False,2065,0,,,,188,44,,2010-12-01T01:43:19Z,False,en
17742378,1247704308986118145,538369738,2020-04-08T01:54:23Z,DHIN_HIE,"@luwiccalu @DocLauraLawler @delawareonline Hi Christeena, you can call or email @Delaware_DHSS with your coronavirus question and you can visit https://t.co/rAoBR80JFq for the latest on Delaware's response to #coronavirus #deCOVID",Sprout Social,1.2476969454995825e+18,7.412716439604142e+17,luwiccalu,False,False,2242,0,,,,2358,2927,,2012-03-27T18:09:02Z,False,en
17745707,1247707329837109250,538369738,2020-04-08T02:06:23Z,DHIN_HIE,"One of the most important things you can do to slow the spread of #coronavirus is this. 👇

#deCOVID #StayHomeDE @Delaware_DHSS https://t.co/jCdUAn3Src",Twitter Web App,,,,False,False,2242,3,,,,2358,2927,,2012-03-27T18:09:02Z,False,en
17745809,1247707430131249152,896528021447954432,2020-04-08T02:06:47Z,Talk503,@Xtinasworld99 @andrewcuomo @JohnCarneyDE @GovernorTomWolf @delawareonline @DelawarePublic @newyorklivetv @NewYorker Uwchlan Township PAhas recently received information that Energy Transfer has received approvals from the Commonwealth of Pennsylvania to resume construction activities.  How does this Stop the Spread of Corona? @ChrisCuomo  @CuomoPrimeTime @NYGovCuomo @GovernorTomWolf #COVID19 https://t.co/pGZplU0g8V,Twitter for iPhone,1.2476989008210819e+18,1.0967505835690926e+18,Xtinasworld99,False,False,2180,2,,,,276,1753,,2017-08-13T00:25:11Z,False,en
17756939,1247718622946111499,2881607925,2020-04-08T02:51:15Z,DiannaPalimere,". @JohnCarneyDE @TomCarperforDE @ChrisCoons
@RepLBR Grocery stores &amp; pharmacies have options for home delivery. Why hasn't Delaware pushed through temporary exceptions to allow for wine/beer deliveries? People are taking needless risk going to liquor stores right now #coronavirus",Twitter Web App,,,,False,False,3723,0,,,,141,369,,2014-11-17T20:22:56Z,False,en
17765161,1247727583778783234,454386345,2020-04-08T03:26:52Z,Smith31Kev,"According to the new IHME model, 7 US states have already hit their peak, Washington State, Washington DC, Montana, Colorado, Delaware, Vermont, and Louisiana. Next to are: MICH(April 9), NY(April 9), Hawaii(April 12), Illinois(April 12). Florida is April 21st. #coronavirus #IHME",Twitter for iPhone,,,,False,False,62596,3,,,,2047,1239,,2012-01-03T23:05:32Z,False,en
17768740,1247731645148540928,2348089175,2020-04-08T03:43:00Z,RobDeMasi,"@FEMA models predict 3,000 #COVID19 cases in Delaware by the middle of this month. DE currently has just under 1,000 cases.🦠📈

“I am stuck in the house.”
⬇️
“I am saving lives by staying in the house.”

#CognitiveReframing #StayHomeDE #PreventionScience

https://t.co/pnQlsEYCbq",Twitter for iPhone,,16669075.0,fema,False,False,8592,0,,,,1704,184,,2014-02-17T05:59:18Z,False,en
17771764,1247735167860584448,298153991,2020-04-08T03:57:00Z,WilmAlliance,"Who knew Delawareans had so much PPE lying around? This weekend, locals donated 40 boxes of gloves, 30 boxes of masks, as well as medical scrubs, hand sanitizers, and more. What a great way to support our first responders! #netde #wilmde #wilmlove #covid19 https://t.co/RFfgqH6YpU",Buffer,,,,False,False,511,0,,,,1701,420,,2011-05-13T20:18:23Z,False,en
17795488,1247761537202147328,2183520866,2020-04-08T05:41:47Z,tiniskwerl,"#California #Governor #GavinNewsom Shipped Out 500 #Ventilators Today:
100 #NewYork
100 #NewJersey
100 #Illinois
50 #Maryland
50 #WashingtonDD
50 #Delaware
50 #Nevada 
#Coronavirus #COVID19 #COVID19US #COVID19USA #Newsom #COVID19CA #COVID19California https://t.co/mrc2Fdt3W7",Twitter Web App,,,,True,False,405836,0,,,,1593,429,,2013-11-09T03:45:23Z,False,en
17809101,1247774515372818433,2390611,2020-04-08T06:33:21Z,amalax,"Your Tuesday #coronavirus #covid19 update. The curves are definitely not flattening in PA, DE, VA, &amp; IL. Delaware in particular is accelerating. And Pennsylvania reached a grim milestone as every county has now… https://t.co/cX3lrH7yOg",Instagram,,,,False,False,1722,0,,,,155,608,,2007-03-27T02:07:43Z,False,en
17891267,1247841968652275715,1365812287,2020-04-08T11:01:23Z,BreakinNewz01,"#Coronavirus LATEST:

💊 #NewJersey: 44,416 cases, 1,232 deaths
💊 #Pennsylvania: 14,559 cases, 240 deaths
💊 #Delaware: 928 cases, 16 deaths
💊 1.4M+ cases worldwide, 82K+ deaths
💊 399K+ US cases, 12K+ deaths https://t.co/YcJmsVfCEC",Twitter for Android,,,,False,False,5119,1,,,,1317,1081,,2013-04-20T01:06:47Z,False,en
17913066,1247854580169408514,552066959,2020-04-08T11:51:30Z,DelawarePublic,Here's latest on #coronavirus deaths and cases in #Delaware and the state's response:  https://t.co/skSGtmPfAE #netDE,Twitter Web App,,,,False,False,338,0,,,,7224,661,,2012-04-12T18:28:59Z,False,en
17916590,1247856756941828098,631661989,2020-04-08T12:00:09Z,DelawareGlobal,"#Engineers at @Bloom_Energy on @UDelaware's STAR Campus in #Newark are refurbishing old and broken #ventilators to help save lives during the #COVID19 crisis.
https://t.co/gr1f1XRaOZ
#choosedelaware #resilientdelaware #inthistogether #wevegotthis #netde",HubSpot,,,,False,False,5649,0,,,,2654,1825,,2012-07-10T03:54:36Z,True,en
17920248,1247858879960096768,38036372,2020-04-08T12:08:35Z,KeepitMadeinUSA,"Delaware's @dogfishbeer is one of the leaders of the craft beer movement. Now the company is trading IPAs for hand sanitizer, which is being sent to hospitals on the front lines of the #coronavirus crisis. https://t.co/4O34d5Biu2",Hootsuite Inc.,,,,False,False,2070,3,,,,13198,1892,,2009-05-05T22:18:47Z,True,en
17923151,1247860791363227649,20562637,2020-04-08T12:16:11Z,businessinsider,Amazon confirms 2 more cases of #coronavirus at a facility in Delaware https://t.co/aNKbRDHNsh,SocialFlow,,,,False,False,995,21,,,,2901545,280,,2009-02-11T01:18:18Z,True,en
17927415,1247863514535993345,250787978,2020-04-08T12:27:00Z,cityofwilmde,"We want you to stay informed! Text ""add"" to 302-460-2501 to receive text updates about #coronavirus.

@delaware_gov @DelawareEMA @Delaware_DHSS | #WilmDE #netDE https://t.co/H0DFdChZF6",eClincher,,,,False,False,4496,0,,,,7574,1168,,2011-02-11T20:19:56Z,False,en
17941442,1247871819664601088,47782111,2020-04-08T13:00:00Z,NASRO_Info,"NASRO instructor and Georgetown Police Department (Delaware) school resource officer Joey Melvin submitted a helpful article to his local newspaper. #SROsMatter #COVID19

https://t.co/nApoF3VEFk",TweetDeck,,,,False,False,931,0,,,,3068,38,,2009-06-16T23:57:11Z,False,en
17947625,1247874904688660483,191494903,2020-04-08T13:12:16Z,HELPmlp,"All Delaware County, PA WIC offices are now closed, but they are taking new participants over the phone. Current participants will receive benefits via mail. #publichealth #COVID19 #delco #COVIDinPA https://t.co/k0o3WaLgbX",Twitter Web App,,,,False,False,1135,0,,,,387,913,,2010-09-16T16:02:58Z,False,en
17951520,1247877066793648132,42318672,2020-04-08T13:20:51Z,acherry13,The @IHME_UW model we did a story on last week shows #Delaware is past its #COVID19 peak. But the state is using a FEMA model that shows our peak still lies ahead. @WDEL asked and the model is “for official use only.” Here’s the only public slide. #netDE #deCOVID https://t.co/54UJrXAwKM,Twitter for iPhone,,,,False,False,4818,3,,,,4496,1213,,2009-05-25T01:07:12Z,True,en
17960680,1247881899567206401,1222183077734166528,2020-04-08T13:40:04Z,PublicCoLawyer,Delaware made it easier for public companies to hold #virtualmeetings of shareholders. The SEC relaxed (40-day) notice &amp; access requirements for companies that have difficulties mailing #proxy materials and shift to electronic delivery during the #coronavirus pandemic. #corpgov https://t.co/Lq9TPVA55b,Twitter Web App,,,,True,False,30,0,,,,6,35,,2020-01-28T15:42:24Z,False,en
17968784,1247886493625888770,362129547,2020-04-08T13:58:19Z,EcosdelCombeima,#AlAire | A esta hora en #Intercambio el biofísico @jrperillaj desde #Delaware USA analiza el comportamiento molecular del #COVID19.,Twitter Web App,,,,False,False,1029,1,,,,26245,178,,2011-08-25T22:14:45Z,False,es
17986340,1247895545277894656,962692253444603904,2020-04-08T14:34:17Z,eerden_john,"@amazon confirms 2 more cases of #coronavirus at a fulfillment facility in #Delaware 

https://t.co/XRxysmHvMo",Twitter Web App,,20793816.0,amazon,False,False,1776,0,,,,49,55,,2018-02-11T14:18:14Z,False,en
17995277,1247899968020443138,1514270551,2020-04-08T14:51:51Z,iRooah,"The #Delaware Department of Justice and law enforcement are clamping down on citizens &amp; businesses that flout the #Covid19 state of emergency declaration.
Authorities urge citizens to take restriction seriously.
Link: https://t.co/Yiq3lXKwnh

#Rooah! #StayAtHome #SocialDistancing https://t.co/xJGIS4hMRh",Crowdfire App,,,,False,False,143,0,,,,35,82,,2013-06-13T19:27:34Z,False,en
